global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
501.6340327781138	n/a	n/a	251636.70284123372	695.0205124125761	n/a	483053.5126742398	n/a	486.479751558142	n/a	236662.5486760716	n/a	511.0152988892465	499.9214976691779	n/a	n/a	n/a	n/a	0.1058777111	-0.0173305992	0.1306622557	-0.0532368946	0.2534048349	-0.0963226796	0.1426709665	-0.2643275372	-0.2065629958	0.0854239341	-0.1974046316	0.0264461354	0.0806600822	-0.0724803761	0.0927060678	-0.1788811119	-0.1718075935	0.0052463228	-0.0444475619	0.0206839647	-0.0218392548	0.0401907047	-0.1422558225	0.0059397033	-0.0925151083	0.0101728053	-0.0320306366	0.0004418937	-0.0451629093	0.087733773	-0.1100914105	0.1273688123	-0.0050434769	0.0054639063	-0.1077342521	0.0060737547	-0.1549806419	0.057375128	-0.0521473201	0.040358674	-0.0518997074	0.067441934	-0.1459717085	0.1071761329	-0.0502482327	0.047220212	-0.0094965895	-0.0539296333	0.0374504368	0.0378092878	-0.0913143389	0.1143726778	0.0610890228	-0.0898376561	-0.0674175795	0.0474005906	0.0098658339	-0.0065342111	-0.0465391398	0.1285861242	-0.0343535435	-0.0095873265	-0.006426711	0.0407553006	0.0846606226	-0.0767499029	0.0551013095	0.0594185324	0.1873729905	-0.0636773001	0.2306371496	-0.0949626084	-0.1058242901	0.1379425739	-0.1841588397	0.0458683995	-0.060733173	0.003092421	-0.1924054715	0.351742777	-0.0732589549	0.1603111728	-0.0868502457	0.1742891569	-0.0533254293	0.108448734	-0.0019350486	0.0592029911	0.0009232164	-0.0479616558	-0.0567298809	0.0016265189	-0.0696428345	0.0015711533	-0.2834928798	0.1048738827	-0.0022515681	0.0252545759	-0.0242957071	0.0421154266	-0.0410455094	0.059496897	-0.0033832504	0.015533409	-0.0801218341	0.0616163887	-0.0318502604	0.1090617108	-0.0180437953	0.0511070593	0.005942605	0.0040693593	0.1309453242	-0.0134925509	0.0418141285	-0.0071975653	-0.0184480296	0.0631159543	0.026166165	-0.0104122307	-0.0155409151	0.0212057214	-0.0523717864	0.0216191531	-0.0554178795	0.0280021054	-0.10798843	0.0248989213	-0.0402938243	0.0763555416	-0.0336198323	0.0078606871	-0.0500111586	0.0825493666	-0.0045363775	-0.0059339239	0.0773473968	-0.0983884369	0.047226024	-0.0729632123	0.0619954081	-0.0150938129	0.0438163746	-0.0452426626	0.005161964	0.0975872772	0.0975790871	0.0975654375	0.0975463292	0.0975217631	0.1398372549540738	n/a	n/a	0.0195544578730906	0.0249402474414637	n/a	0.0006220159424414	n/a	-0.0492070333759855	n/a	n/a	0.0024213321336653	0.0003020627496191	n/a	9.124190470745109e-08	n/a	0.0009116457383191	n/a	n/a	8.310979521953769e-07	0.0009598648835874	n/a	n/a	9.21340594744253e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.29422772270857	-5.339805055405236	28.51351802973132	246307.9604708797	660.5018072128296	-34.51870519974648	436262.6373314139	1191.5410086670045	484.0273827841116	-2.4523687740304467	234282.50728483687	6.014112603839596	504.5193086270733	483.43970782341023	1.545856	30.570194	0.2119057078468816	0.083000475234698	0.0469376526	0.039047246	0.0475639336	0.06197846	0.0379661609	0.0861119157	0.0268841354	0.0669851061	-0.1046428154	-0.0148146177	-0.0072644079	0.0122616307	0.0805100518	-0.0626068458	0.0039692043	0.076660269	-0.0565980478	-0.0310175363	0.03971318	-0.045541825	0.0596436937	-0.0081534552	0.0069370594	0.0668422024	-0.0915128673	-0.0299954371	-0.0008853331	0.0972091953	-0.0991385969	0.0243616488	-0.0256832363	0.0987022558	-0.0331596452	0.0967802021	-0.0580873613	-0.0118742003	0.0573833902	0.0323104798	0.0446356536	-0.0413879161	0.0959652655	0.0224282947	-0.0440858047	0.000441187	-0.0330722137	-0.0188761212	0.0640371051	-0.0365168815	-0.0732679409	-0.0794563123	-0.0997342483	0.0510335765	-0.0062806242	-0.005314269	0.126425736	-0.024147305	0.0336017115	-0.0710622289	-0.0524046972	0.0101387251	0.0667429803	0.045218164	-0.0608055072	0.1093358309	0.0556559146	-0.0583772529	-0.0699506649	-0.0361000711	-0.0063327955	-0.0041010282	-0.0015945674	0.0010823455	-0.066842428	0.0758166167	0.0170948375	-0.09976608	-0.0572392355	-0.0656219145	-0.0722101158	0.0113107694	0.0342691863	-0.0811583752	0.0153984264	0.0828110273	-0.004924389	0.1034725441	0.0510121183	-0.0251314754	-0.035401209	-0.0672761566	0.0319591299	0.0697759018	0.0349354033	-0.0463384035	-0.1058040734	0.0659509925	0.0410450572	0.0603202086	0.0630974477	-0.0265875856	-0.0103070461	0.0390771788	-0.0805990895	-0.0279761096	0.0977641534	-0.0540230262	-0.0948249669	0.0399056343	0.0522473058	0.0034203436	-0.0260837509	-0.091264516	-0.1039476088	-0.0480644846	-0.0275020747	-0.0009298133	0.0416373835	-0.0867447696	0.0561804601	0.08099462	-0.0394804084	-0.007449502	-0.0677848412	0.0361967424	-0.0364542375	0.0586615663	-0.0516232304	-0.032056032	-0.0412478569	-0.0027261361	-0.0064214364	-0.010629378	-0.0264245615	0.0974354631	0.0256233903	-0.0934034251	0.0742957245	0.0022830268	0.0132268739	0.0045178709	0.0800625271	0.0513946649	0.0635856388	-0.0930415527	-0.0515253067	0.0975654375	0.0974917407	0.0973689537	0.0971971386	0.0969763818	0.093550031176079	-0.0462872237779947	0.0021425070850741	0.0087516083330453	0.0421286699674965	0.0171884225260328	0.0017748248332302	0.0002954418689334	-0.0134915888255164	0.0357154445504691	0.0012755929794376	0.0001820229690367	0.0014871165255149	0.0011850537758958	2.211515560459508e-06	1.404352451764893e-06	0.0004781863669478	-0.0004334593713712	1.8788702662960254e-07	2.286622015347361e-07	0.001595644076168	0.0006357791925806	4.0421518171843973e-07	2.54608001781003e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494.6725850548615	-1.621642667847084	2.629724942182208	244700.9664048592	653.2632557223825	-7.238551490447094	426752.8812770069	52.39662767985384	483.6243647510042	-0.4030180331074007	233892.52618081236	0.1624235350097579	503.89133926923967	456.3564353778662	1.501142	29.685938	0.1735259138527972	0.1068349334463099	0.0019984631	0.0345644059	-0.1338659578	-0.010849091	0.0118581204	-0.0044854455	-0.0240535291	0.0644158008	0.0949740214	-0.0590015782	0.011335081	0.0067636109	0.0006248805	-0.0151228954	-0.0193274632	-0.0110399108	0.003710042	-0.0671340697	0.026982429	8.40158e-05	0.0775758531	-0.0633452534	0.0434040541	0.0467515056	-0.0503767689	-0.049382416	-0.0083743532	0.0234857559	-0.0331706283	-0.0370757941	0.0255918968	0.0089552517	-0.1199580826	-0.0453399798	-0.0006084723	0.0253957778	0.0299256564	-0.0427278467	-0.1084387993	-0.0090923037	0.0931785263	-0.094983025	-0.0339778288	-0.1404019968	0.030900489	-0.0940488384	-0.0704093628	0.051127271	-0.0987491652	-0.059895232	-0.0388547112	0.0626856501	0.0883850105	-0.0089219089	-0.297282443	-0.0363361041	0.0509849977	-0.0650084754	0.0192227818	-0.0121947517	0.0247811613	-0.0233919768	-0.0599406008	0.0108653708	-0.0174285564	0.0640304361	-0.0792188129	-0.0746482811	-0.0528664257	0.0023825031	0.0080472887	-0.0417034912	-0.0229041053	0.0143081403	0.0798191641	-0.0044523468	0.0324928316	0.0367012026	-0.0660943964	-0.0140779513	0.0483667282	-0.0279884988	0.047289128	-0.0318104739	0.0184793394	0.1097209944	0.045080698	-0.028304267	-0.0655450735	-0.0668519523	0.0146596856	0.0756310881	-0.0068510762	-0.0937988942	-0.0754081496	-0.0246973501	0.0500511576	-0.0374130701	-0.0344213498	-0.1639673681	-0.0669962895	-0.0781726308	-0.0100550949	-0.0127177617	0.0236985901	-0.0123633002	-0.0185227576	-0.0862607254	0.1070142149	0.033557811	0.1491080638	0.0540365598	-0.0751185651	0.0171176783	-0.0613295656	-0.0763793291	0.0032402066	0.0527049937	-0.1069429639	-0.028301073	0.0456447633	0.0228722854	-0.0163823286	0.0137718445	-0.0278146747	0.0278002082	-0.0332659988	0.0359472169	0.0117068345	0.0996004515	-0.0550376154	-0.0157167892	0.0370188934	-0.0462777846	0.0851208831	-0.0303148166	0.1115028416	0.0032855675	0.0223011216	-0.0148780918	0.0354923625	0.0022846528	0.0302548632	-0.0792601429	-0.0127338582	0.0975217631	0.0973171258	0.0969763818	0.0965000075	0.0958886693	0.1007185239309222	0.0071684927548432	5.1387288376239454e-05	0.0101442210628237	0.0361721413121358	-0.0059565286553606	0.0013084238071051	3.548023362213313e-05	-0.1116331702571997	-0.0981415814316832	0.0096317700059117	0.0124619647016729	0.0013142720948219	-0.000172844430693	1.727311139227545e-06	2.98751972215873e-08	0.0006499573248281	0.0001717709578803	2.9505261971115795e-08	4.2244452409770034e-07	0.0006950732445231	-0.0009005708316449	8.110278228095871e-07	4.831268152518691e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495.057741731927	0.3851566770655381	0.1483456658881672	245082.16764871532	657.0149788856506	3.7517231632681383	431668.682480112	14.075426693802688	483.3631008491061	-0.2612639018980758	233639.8872624631	0.0682588264350073	503.2592910809767	461.0578914930752	1.264662	25.009407	0.1117644291023925	0.0543936359684043	0.0278069554	-0.0581063984	-0.0181510377	-0.1260035458	0.0316051914	0.0049069213	-0.0258969954	-0.0306247975	0.0650349125	-0.075084828	0.0189782631	0.0366621174	0.0070809624	-0.0173745734	-0.0246329027	-0.1018382587	-0.0721498829	0.0845169322	-0.0119114424	0.0161721942	0.0477642305	0.0052016371	0.0134748856	-0.047119372	-0.0990730752	-0.0426472889	-0.059496732	-0.0183883004	-0.0384904225	0.1053726056	0.0120210143	0.099043345	0.1246742645	0.1698796478	0.0568009378	0.0070461603	-0.0658253873	0.0660719286	0.0834550506	-0.0344311815	0.0239848663	-0.002829014	0.0174098249	0.0157545543	-0.0011197985	-0.1679215278	-0.078645224	-0.0291145713	-0.0187713466	0.0343397779	-0.1252232739	0.0526132302	0.0353503343	0.0954109932	-0.0350471456	-0.0086952988	0.0338804532	0.0354958975	-0.0003040126	-0.0461318466	0.0109819584	0.0284871537	0.0264656614	0.1333029136	0.0291608466	0.0319611245	-0.015087216	0.0319081053	-0.0719477688	0.0209847775	0.0111077643	-0.0564175825	0.0136994163	0.0061159989	-0.0704986575	0.0630551274	0.0447366046	-0.0282536083	0.0318449795	0.000997105	0.0750198862	-0.0114732533	0.0601959376	-0.0027769009	-0.0335309299	0.0808567097	0.0582073592	0.1052053449	-0.0130849418	0.1172706443	0.1154849499	0.1116812242	-0.0338687968	0.0374694248	-0.0229310026	0.1238203773	0.110979662	0.0858685336	0.0368235841	-0.0087113431	0.0638110919	0.0635699488	0.0736408342	0.034533759	-0.0502274152	-0.0856972381	0.007617978	-0.0336477535	-0.0151785838	0.0785517892	0.0684541848	0.0589564878	-0.0801984642	-0.0812323061	0.0309588114	-0.0271237238	0.0130630625	0.0259568397	0.0128664188	-0.0117062986	-0.0732683473	0.0386089971	-0.0324561632	0.0123926551	-0.0482708772	0.0339805343	-0.0102652388	0.0164947484	-0.0061073834	0.1212198301	0.0284821814	-0.0169139945	-0.0726507491	0.0431616802	-0.0070719915	0.0249911884	0.0857009358	-0.0355323493	-0.0180391279	-0.0041015606	-0.0214058749	0.0103002189	-0.0597307795	-0.0650668861	-0.023750105	0.0974562636	0.097055399	0.0963885124	0.0954574315	0.0942647084	0.1087354900885344	0.0080169661576122	6.427174637229934e-05	0.0118234068047937	0.0082692894031879	-0.0279028519089479	6.83811472336757e-05	0.0007785691446526	-0.0860985173119672	0.0255346529452324	0.0006520185010334	0.0074129546833191	0.0009162854714375	-0.0003979866233843	8.395790651674416e-07	1.5839335239291618e-07	0.0004059857458214	-0.0002439715790067	5.952213136302247e-08	1.6482442581015845e-07	0.001059314203944	0.0003642409594209	1.326714765198577e-07	1.1221465826775103e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495.90496350062034	0.8472217686933163	0.7177847253478312	245921.7328245516	654.4482086686527	-2.566770216997952	428302.4578296084	6.588309346867714	484.0793977038505	0.7162968547443711	234332.86328132264	0.5130811841166787	503.97222471259664	468.8239419781346	1.065444	21.069763	0.1109725840824296	0.0617620872620959	0.0321043031	-0.0114982128	0.0058564571	-0.0106360664	0.0161061442	0.0522467489	-0.1251461556	0.0157160499	-0.0629801703	-0.0629268925	-0.0212929631	0.0441589872	-0.0273247114	-0.0571913909	-0.1082878943	0.0525272446	-0.0529096612	-0.0156720041	-0.0573322707	-0.0151840012	-0.0143507482	-0.0681078561	0.0004686863	-0.0432140123	-0.000594456	-0.1009064735	-0.1138627553	0.0372927716	0.0722190495	-0.1306427715	0.021939736	0.0987046047	0.0906122036	-0.0404771354	-0.0732844713	-0.0605212363	0.1485810806	-0.0124027614	0.1614855924	-0.0261071728	0.0366804303	0.0070138464	0.0522683259	-0.0438836893	0.0205790468	-0.0060528819	-0.0308405559	-0.0007619285	0.0252189059	-0.1248024637	0.063763325	-0.0331598913	0.1046072565	0.0395122993	0.122068986	0.0145898881	0.0138923025	0.032997416	-0.0606955045	0.0320613842	-0.0663932135	-0.0226094803	-0.057069918	-0.0381476218	0.0163721965	0.0590659023	0.0667114484	-0.0235933234	-0.0860337733	-0.0523907963	0.0131466893	0.0527558332	-0.0598654733	-0.0099449145	-0.0476648157	0.0248548792	0.1078439208	0.034905852	0.1050865705	0.0037017274	0.0146145484	-0.0834530064	-0.0229151849	0.0070193946	0.0645604096	-0.0577996123	0.0431246864	0.0462494024	-0.1144406896	0.0840773033	-0.0776947884	0.1045697598	-0.0009736458	0.0465719764	0.065576014	0.057964631	-0.1012246699	0.059952739	0.0280588395	0.0319547683	-0.0075146144	-0.0011910546	-0.0958958908	-0.0162915018	0.0770318401	-0.0354462399	-0.0688050979	0.0170850977	0.0456159301	-0.0791027912	0.0537728004	-0.0843679633	0.0127418523	-0.0632320387	-0.1219722144	0.0267880836	0.110437157	-0.0329147428	0.076893929	-0.0682818183	0.007483158	0.0217349717	-0.0402554096	0.0380465467	-0.0423476301	-0.0099690309	-0.0924793404	0.0115581306	0.0123602603	0.1246585138	-0.0336573559	-0.0155179966	-0.0492923722	0.0446791394	-0.0050358098	-0.0750226965	0.015401936	0.044438132	-0.0382461496	-0.0839939491	0.0999015599	-0.0865986481	0.0155147543	0.0157616662	-0.074225353	0.0973689537	0.0967067945	0.0956065293	0.0940731426	0.0921135811	0.112403577663656	0.0036680875751215	1.3454866458761383e-05	0.0126345642715895	0.0372436011682424	0.0289743117650545	0.0013870858279791	0.0008395107422585	-0.0695639261825107	0.0165345911294565	0.0002733927038183	0.0048391398259257	7.909141312195883e-05	-0.0008371940583155	6.255451629628362e-09	7.008938912788458e-07	0.0007050459254487	0.0002990601796273	8.943699103871298e-08	4.970897569918139e-07	0.0011589718382571	9.965763431310004e-05	9.931644076883576e-09	1.3432157218730416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
497.23478248861454	1.3298189879942015	1.7684185408299222	247242.4289164998	655.1289421810824	0.6807335124296969	429193.930883304	0.4633981149448723	483.87265049174925	-0.2067472121012201	234132.7418939105	0.0427444097116269	502.7944700788743	480.3413257598877	1.202382	23.7778	0.0721905134773475	0.0501651499993351	0.0673706474	0.0966837414	-0.0525245612	0.0524064682	0.0269959805	0.1598437814	-0.0418431826	0.0333154619	0.0206423814	-0.0424784184	0.0051406218	0.1147971305	0.0421370826	0.0412728649	-0.0169948941	0.0154132821	-0.0613531379	0.0859966234	-0.0478221228	-0.113434907	0.0088013103	-0.049624666	0.0438594329	-0.1334772578	0.1095916739	-0.0659215076	-0.0064937795	0.0075997618	-0.0374884303	-0.0702834055	0.0173549877	-0.0215880775	0.0309612575	0.0625627368	0.0302844527	-0.0007222661	-0.0138401964	0.0285106629	0.0146113762	0.0424299562	-0.0167051357	0.0390165224	0.1207698454	-0.0013845898	0.0125945578	-0.0019109965	0.0605235893	-0.0486244546	0.0497833476	-0.006442324	-0.0173690474	-0.044976225	0.0006109319	0.0395953079	-0.0660862105	-0.0949090609	0.0316072375	-0.1316043618	-0.0038012874	0.053105641	0.0511847993	0.0114201171	0.1132136242	-0.0942757875	0.0919209026	0.0671389478	-0.0217187081	0.0805149351	-0.1102755978	0.0727052988	0.0025586971	0.078579006	-0.0408644569	0.0047450714	-0.0054340892	0.0095980251	0.0155418539	-0.0452470104	0.0297339403	-0.0508069524	-0.0185916246	-0.1429082295	0.0254814231	-0.0252763186	0.0554267674	-0.1016804019	-0.011079925	0.1076307037	-0.0101499237	0.1029813875	0.0353278428	-0.0201575638	-0.0548902991	0.0061306109	-0.0978306055	0.0396851511	0.0354347303	0.0081067345	-0.1061960641	-0.0203879269	0.0051189344	-0.0175675758	0.0350743425	-0.1005989418	0.0466484952	-0.0195755895	0.1407847189	0.0448543726	0.0143480226	0.1037702509	-0.022128978	-0.1127819883	-0.0314691498	-0.0118758181	0.0347948625	0.0196839098	0.0309399687	0.057375792	-0.0345784568	-0.0849792591	0.0562383813	-0.0018026836	-0.0522555709	0.0042175777	-0.0300075117	0.0108472094	-0.1202581639	-0.0026232817	-0.0797859737	0.0642800448	-0.0293050985	-0.0484309973	-0.0221056269	0.0151008207	0.0360597908	-0.0360460513	0.102149078	0.1028102734	0.0425901412	-0.0270268792	-0.0465188811	-0.0778489368	0.0990057958	-0.0360137779	-0.0509484444	0.0972598531	0.0962716243	0.0946320074	0.0923520963	0.0894473172	0.1153324850014456	0.0029289073377896	8.578498193357822e-06	0.0133015820966086	0.0372886313602265	4.5030191984096746e-05	0.0013904420287188	2.0277181901246107e-09	-0.0244259263380328	0.0451379998444779	0.00203743902996	0.000596625877471	-2.4578160327859425e-05	-0.0001036695734498	6.040859651019629e-10	1.0747380459267262e-08	0.0010379858679414	0.0003329399424926	1.1084900530704229e-07	1.077414662046061e-06	0.0011140098321377	-4.496200611940008e-05	2.0215819942809702e-09	1.2410179060994662e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.2146388369902	-1.0201436516243234	1.040693069949409	246228.96779612463	653.7814941967235	-1.347447984358837	427430.2421541005	1.8156160705526925	484.4331591957999	0.5605087040506191	234675.4857284232	0.3141700073165046	502.3160713408028	466.8051754191485	1.208166	23.892181	0.241415966892986	0.1241228909489847	0.0117552224	0.134625242	-0.0634586433	0.0025055075	0.0242668461	0.1390031139	0.0753857313	0.0334690734	0.0408743116	0.0460453485	-0.024109034	0.1497177578	0.0721079954	0.0063962259	0.0238934128	-0.0021021252	-0.0170309686	0.0890977663	-0.0275711559	-0.0077226598	0.034125327	0.0586233365	-0.0605962362	0.0619322175	-0.0624857636	0.206215049	-0.0503880362	-0.0405005069	0.0417063879	0.0595547065	0.1167310612	0.0064297784	-0.0418108511	-0.0435696481	0.0072587199	-0.1378064203	-0.0516581939	0.0232308727	0.0461169438	0.023292	-0.0558837866	0.0852437171	0.1174627184	-0.0455635632	0.1455117381	0.0369239842	0.0999810608	-0.0284770835	0.0552921759	4.52418e-05	0.1827857496	0.0487302804	-0.1065471925	0.0300517512	0.0503525575	-0.0409474037	0.0541063134	0.0957768768	0.0233067161	0.1130536264	0.0136725727	0.0499613109	0.0911412877	0.0024457333	-0.0145870066	0.0727053083	-0.0030005016	0.0384355729	-0.0520144807	0.2075459174	0.0382759974	0.0869045064	-0.009208963	0.02126582	-0.0026791069	-0.0378643231	0.0128619656	-0.0563201135	0.0819459156	-0.0291240659	0.0289090126	-0.0886650813	0.101055293	-0.0078305984	-0.0912755191	0.089601401	-0.0915592509	0.0561276285	0.0814654288	0.0492104362	0.0193297706	-0.0831125931	-0.0681204521	0.0422691908	0.0698025325	-0.033933412	-0.0806003651	-0.0712812498	-0.0198461844	-0.0614918496	0.0821976785	-0.0941937883	-0.0669866143	-0.008139315	0.0132227013	-0.0130020116	-0.0885584334	0.0071141313	-0.1532732931	-0.0276844874	-0.060623999	0.0087584603	0.0273043572	-0.1006054771	-0.0463547369	0.0409544895	-0.059331939	0.2089758699	0.058989428	0.0081078075	-0.0215425379	-0.072422448	-0.068057187	-0.003696885	0.0025370588	-0.0381324316	-0.2260623645	0.0036315053	-0.1116231829	0.0739286531	-0.0650991817	-0.0980625586	0.0262294332	0.0351923365	0.1418844996	0.0299075045	-0.0626941238	0.1112094976	0.0510574689	-0.0427484145	-0.0663881422	-0.191074632	0.0281843158	-0.0107691866	-0.0796226369	0.097128986	0.0957502779	0.0934669092	0.0903004534	0.0862808277	0.1389781781195296	0.0236456931180839	0.0005591188030346	0.0193149339934236	0.0898682697007871	0.0525796383405606	0.0080763058990134	0.0027646183680241	0.0461776813376317	0.0706036076756645	0.0049848694168191	0.0021323782537198	-0.0009211657779667	-0.0008965876176388	8.485463904969957e-07	8.038693561032918e-07	0.0011900996758169	0.0001521138078755	2.3138610546384576e-08	1.4163372383794907e-06	0.0019570489617969	0.0008430391296591	7.107149741365412e-07	3.830040638870323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
